	SRR7359524	SRR7359523	SRR7359522	SRR7359521	SRR7359528	SRR7359527	SRR7359526	SRR7359525
peak_101263	0	0	0	0	0	0	0	0
peak_101264	0	0	0	0	0	2.3284355309218	0	0
peak_101265	0	0	0	0	0	0.776145176973932	0	0
peak_101266	0	0	0	0	0	0	0	0.659955311222994
peak_101267	0	0	0	0	0	0	0.717594443942245	0
peak_101268	0	1.17917497231001	0	0	0	0	0	1.31991062244599
peak_101269	0	0	0	0	0	0.776145176973932	0	0
peak_10127	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101270	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101271	0	0	0	0	0	0.776145176973932	0	0
peak_101272	0.919198308727221	0	0	0	0	0.776145176973932	0	0
peak_101273	0	0	0	0	0	0	0	0.659955311222994
peak_101274	0	0	0	0	0	0.776145176973932	0	0
peak_101275	0	0	0	0	0	0	0	0.659955311222994
peak_101276	0.919198308727221	0	0	0	0	0	0	0.659955311222994
peak_101277	0	0	0	0	0	0	0.717594443942245	0
peak_101278	0	0	0	0	1.84229574786345	0	0	0
peak_101279	0	0	0	0	0	0.776145176973932	0	0
peak_10128	0	0	1.49556127951153	0	0	0	0	0.659955311222994
peak_101280	0	0	0	0	0	0	0	0.659955311222994
peak_101281	0	0	0	0	0	0.776145176973932	0	0
peak_101282	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101283	0	0	0	0	0	0.776145176973932	0	0
peak_101284	0	0	0	0	0	0.776145176973932	0	0
peak_101285	0	0	0	0	0	0	2.15278333182673	0.659955311222994
peak_101286	0	0	0	0	0	1.55229035394786	0	0
peak_101287	0	0	0	0	0	0.776145176973932	0	0
peak_101288	0	0	0	0	0	0.776145176973932	0	0
peak_101289	0.919198308727221	0	0	0	0	0.776145176973932	0	0
peak_10129	0	0	0	0	0	0.776145176973932	0	0
peak_101290	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101291	0	0	0	0	0	0.776145176973932	0	0
peak_101292	0	0	0	0	0	0	0	0.659955311222994
peak_101293	0	0	0	0	0	0	1.43518888788449	0
peak_101294	0	0	0	0	0	0	0.717594443942245	0
peak_101295	0	0	0	0	0	0	0.717594443942245	0
peak_101296	0	0	0	0	0	0	0.717594443942245	0
peak_101297	0	0	0	0	0	0.776145176973932	0	0
peak_101298	0	0	0	0	0	0	0.717594443942245	0
peak_101299	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_1013	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_10130	14.7071729396355	11.7917497231001	8.97336767706916	14.580111421633	9.21147873931725	13.1944680085568	12.1991055470182	14.5190168469059
peak_101300	0	0	0	0	0	0	0.717594443942245	0
peak_101301	0	0	0	0	0	0	0.717594443942245	0
peak_101302	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101303	0	0	0	0	0	0.776145176973932	0	0
peak_101304	0	0	0	0	0	0.776145176973932	0	0
peak_101305	0	0	0	0	0	0	0	0.659955311222994
peak_101306	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_101307	0	0	0	0	0	0.776145176973932	0	0
peak_101308	0	0	0	0	3.6845914957269	0	0	0
peak_101309	0	0	0	1.4580111421633	0.921147873931724	0.776145176973932	0	0
peak_10131	0	0	0	0	0	0	0.717594443942245	0
peak_101310	0	0	0	0	0	0	0	0.659955311222994
peak_101311	0	0	0	0	0	0	0	0.659955311222994
peak_101312	0	0	0	0	0	0	0	0.659955311222994
peak_101313	0	0	0	0	0	0	1.43518888788449	0
peak_101314	0	0	0	0	0	0	0.717594443942245	0
peak_101315	0	0	0	0	0	0	0.717594443942245	0
peak_101316	0	0	0	0	0	0.776145176973932	0	0
peak_101317	0	0	0	0	0	0	0	0.659955311222994
peak_101318	0	0	0	0	0	0.776145176973932	0	0
peak_101319	0	0	0	0	0	0	0	0.659955311222994
peak_10132	0	0	0	0	0	0	0	0.659955311222994
peak_101320	0	0	0	1.4580111421633	0	1.55229035394786	0	0
peak_101321	0	0	0	0	0	0	0	0.659955311222994
peak_101322	0	0	0	0	0	0	0.717594443942245	0
peak_101323	0	0	0	0	0	0	0	0.659955311222994
peak_101324	0	0	0	0	0	0	0.717594443942245	0
peak_101325	0	0	0	0	0	0	0.717594443942245	0
peak_101326	0	0	0	0	0	0.776145176973932	0	0
peak_101327	0	0	0	0	0	0	0.717594443942245	0
peak_101328	0	0	0	0	0	0	0	0.659955311222994
peak_101329	0	0	0	0	0	0	0	1.31991062244599
peak_10133	0	0	0	0	0	0	0.717594443942245	0
peak_101330	0	0	0	0	0	0	0	0.659955311222994
peak_101331	0	0	0	0	0	0.776145176973932	0	0
peak_101332	0	0	0	0	0	0	0	0.659955311222994
peak_101333	0	0	0	0	0	0.776145176973932	0	0
peak_101334	0	0	0	0	0	0	0.717594443942245	0
peak_101335	0	0	0	0	0	0	0.717594443942245	0
peak_101336	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101337	0	0	0	0	0	0	0.717594443942245	0
peak_101338	0	0	0	0	0	0	0.717594443942245	0
peak_101339	0	0	0	0	0	0.776145176973932	0	0
peak_10134	0	0	0	0	0	0	0.717594443942245	0
peak_101340	0	0	0	0	0	1.55229035394786	0	0
peak_101341	0	0	0	0	0	0	0.717594443942245	0
peak_101342	0	0	0	0	0	0.776145176973932	0	0
peak_101343	0	0	0	0	0	0	0	0.659955311222994
peak_101344	0	0	0	0	0	0	0	0.659955311222994
peak_101345	0	0	0	0	0	0.776145176973932	0	0
peak_101346	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101347	0	0	1.49556127951153	1.4580111421633	0	1.55229035394786	0	0
peak_101348	0	0	0	0	0	0	0	0.659955311222994
peak_101349	0	0	0	0	0	0	0.717594443942245	0
peak_10135	0	0	0	0	0	0	0.717594443942245	0
peak_101350	0	0	0	0	0	0.776145176973932	0	0
peak_101351	0	0	0	0	0	0	0.717594443942245	0
peak_101352	0	0	0	0	0	0.776145176973932	0	0
peak_101353	0	0	0	0	0	0	0	1.31991062244599
peak_101354	0	0	0	0	0.921147873931724	0	0.717594443942245	0
peak_101355	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101356	0	0	0	0	0	0	0	0.659955311222994
peak_101357	0	0	0	0	0	0	0	0.659955311222994
peak_101358	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101359	0	0	0	0	0	0	0.717594443942245	0
peak_10136	0	0	0	0	0	0	0.717594443942245	0
peak_101360	0	0	0	0	0	0	0	0.659955311222994
peak_101361	0	0	0	0	0	0	0.717594443942245	0
peak_101362	0	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101363	0	0	0	0	0	0.776145176973932	0	0
peak_101364	0	0	0	0	0	0.776145176973932	0	0
peak_101365	0	0	0	0	0	0	0	0.659955311222994
peak_101366	0	0	0	0	0	0	0	0.659955311222994
peak_101367	0	0	0	0	0	0	0	0.659955311222994
peak_101368	0	0	0	0	0	0	0.717594443942245	0.659955311222994
peak_101369	0	0	0	0	0	0	0	0.659955311222994
peak_10137	0	0	0	0	0	0.776145176973932	0	0.659955311222994
peak_101370	0	0	0	0	0	0.776145176973932	0	0
peak_101371	0	0	0	0	0	0.776145176973932	0	0
peak_101372	0	0	0	0	0	0.776145176973932	0	0
peak_101373	0	0	0	0	0	1.55229035394786	0	0
peak_101374	0	0	0	0	0	0.776145176973932	0	0
peak_101375	0	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101376	0	0	0	0	0	0.776145176973932	0	0
peak_101377	0	0	0	0	0	0	0	0.659955311222994
peak_101378	0	0	0	0	0	0	0	0.659955311222994
peak_101379	0	0	0	0	0	0.776145176973932	0	0
peak_10138	0	0	0	0	0	0	0	1.97986593366898
peak_101380	0	0	0	0	0	0.776145176973932	0	0
peak_101381	0	0	0	0	0	0	0	0.659955311222994
peak_101382	0	0	0	0	0	0.776145176973932	0	0
peak_101383	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101384	0	0	0	0	0	0	1.43518888788449	0
peak_101385	0	0	0	0	0	0.776145176973932	0	0
peak_101386	0	0	0	0	0	0	0	0.659955311222994
peak_101387	0	0	0	0	0	0	0	0.659955311222994
peak_101388	0	0	0	0	0	0	0	0.659955311222994
peak_101389	0	0	0	0	0	0	0.717594443942245	0
peak_10139	0	0	0	0	0	0	0	0.659955311222994
peak_101390	0	0	0	0	0	0	0.717594443942245	0
peak_101391	0	0	0	0	0	0.776145176973932	0	0.659955311222994
peak_101392	0	0	0	0	0	0.776145176973932	0	0
peak_101393	0	0	0	0	0	0.776145176973932	0	0
peak_101394	0.919198308727221	0	0	0	0	0	0.717594443942245	0
peak_101395	0	0	0	0	0	0.776145176973932	0	0
peak_101396	0	0	0	0	0	0	0.717594443942245	0
peak_101397	0	0	0	0	0	0	0	0
peak_101398	0	0	0	0	0	0	0	0
peak_101399	0	0	0	0	0	0	0	0.659955311222994
peak_1014	0	0	0	0	0	0	0.717594443942245	0
peak_10140	0	0	0	0	0	0	0	0.659955311222994
peak_101400	0	0	0	0	0	0.776145176973932	0	0
peak_101401	0	0	0	0	0	0	0.717594443942245	0
peak_101402	0	1.17917497231001	0	0	0	0	0	0.659955311222994
peak_101403	0	0	0	0	0	0	0.717594443942245	0
peak_101404	0	0	0	0	0	0	0.717594443942245	0
peak_101405	0	0	0	0	0	0	0	0.659955311222994
peak_101406	0	0	0	0	0	0.776145176973932	0	0
peak_101407	0	0	0	0	0	0	0.717594443942245	0
peak_101408	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101409	0	0	0	0	0	0.776145176973932	0	0
peak_10141	0	0	1.49556127951153	0	0	0	0	0.659955311222994
peak_101410	0	0	0	0	0	0	0.717594443942245	0
peak_101411	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101412	0	0	0	0	0	0.776145176973932	0	0
peak_101413	0	0	0	0	0	0.776145176973932	0	0
peak_101414	0	0	0	0	0	0.776145176973932	0	0
peak_101415	0	0	0	1.4580111421633	0.921147873931724	1.55229035394786	0	0
peak_101416	0	0	0	0	0	0	0.717594443942245	0
peak_101417	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101418	0	0	0	0	0	0.776145176973932	0	0
peak_101419	0	0	0	0	0	0.776145176973932	0	0
peak_10142	0	0	0	0	0	0	0	0.659955311222994
peak_101420	0	0	0	0	0	0	0	0.659955311222994
peak_101421	0	0	0	0	0	0	0	0.659955311222994
peak_101422	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101423	0	0	0	0	0	0.776145176973932	0	0
peak_101424	0	0	0	0	0	0	0.717594443942245	0
peak_101425	0	0	0	0	0	0.776145176973932	0	0
peak_101426	0	0	0	0	0	0	0.717594443942245	0
peak_101427	0	0	0	0	0	0	0	0.659955311222994
peak_101428	0	0	0	0	0	0	0	1.31991062244599
peak_101429	0	0	0	0	0	0	0	0
peak_10143	0	0	1.49556127951153	0	0	0	0	2.63982124489198
peak_101430	0	0	0	0	0	0	0	0
peak_101431	0	0	0	0	0	0	0.717594443942245	0
peak_101432	0	0	0	0	0	0	0	0.659955311222994
peak_101433	0	0	0	0	0	0	0.717594443942245	0
peak_101434	1.83839661745444	0	0	0	0	0	0	0.659955311222994
peak_101435	0	0	0	0	0	0	0	0.659955311222994
peak_101436	0	0	0	0	0	0	0	0.659955311222994
peak_101437	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101438	0	0	0	0	0	0	0.717594443942245	0
peak_101439	0	0	0	0	0	0.776145176973932	0	0
peak_10144	0	0	0	0	0	0.776145176973932	0	0
peak_101440	0	0	0	0	0	0	0	0.659955311222994
peak_101441	0	0	0	0	0	0	0	0.659955311222994
peak_101442	0	0	0	0	0	0	0	0.659955311222994
peak_101443	0	0	0	0	0	0	0	0.659955311222994
peak_101444	0	0	0	0	0	0	0	0.659955311222994
peak_101445	0	1.17917497231001	0	0	0	0	1.43518888788449	0.659955311222994
peak_101446	0	0	0	1.4580111421633	0	0	0	0.659955311222994
peak_101447	0	0	0	0	0	0	0	0.659955311222994
peak_101448	0	0	0	0	0	0.776145176973932	0	0
peak_101449	0	0	0	0	0	0	0	0.659955311222994
peak_10145	0	0	0	0	0	0	0	0.659955311222994
peak_101450	0	1.17917497231001	0	0	0	0	0	0.659955311222994
peak_101451	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101452	0	0	0	0	0	0	0	0.659955311222994
peak_101453	0	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101454	0	0	0	0	0	0	0	0.659955311222994
peak_101455	0	0	0	0	0	0	0	0.659955311222994
peak_101456	0	0	0	0	0	0	0.717594443942245	0
peak_101457	0	0	0	0	0	0.776145176973932	0	0
peak_101458	0	0	0	0	0	0.776145176973932	0	0
peak_101459	0	0	0	0	0	0.776145176973932	0	0
peak_10146	0	1.17917497231001	0	0	0	0.776145176973932	0	0
peak_101460	0	0	0	0	0	0.776145176973932	0	0
peak_101461	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101462	0	0	0	0	0	0	0.717594443942245	0
peak_101463	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101464	0	0	0	0	0	0.776145176973932	0	0
peak_101465	0	0	0	0	0	0.776145176973932	0	0
peak_101466	0	0	0	0	0	0	0	0
peak_101467	0	0	0	1.4580111421633	0	0	0	0
peak_101468	0	0	0	0	0	0	0.717594443942245	0
peak_101469	0	0	0	0	0	0	0	1.31991062244599
peak_10147	0	0	0	0	0	0.776145176973932	0	0
peak_101470	0	0	0	0	0	0	0.717594443942245	0
peak_101471	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_101472	0	0	0	0	0	0.776145176973932	0	0
peak_101473	0	0	0	0	0	0	0	1.97986593366898
peak_101474	0	0	0	0	0	0.776145176973932	0	0
peak_101475	0	0	0	0	0	0	0.717594443942245	0
peak_101476	0	0	0	0	0.921147873931724	0	0.717594443942245	0
peak_101477	0	0	0	0	1.84229574786345	0	1.43518888788449	0
peak_101478	0	0	0	1.4580111421633	1.84229574786345	0	0	0
peak_101479	0	0	0	0	0	0	0.717594443942245	0
peak_10148	0	0	0	0	0	0.776145176973932	0	0
peak_101480	0.919198308727221	0	0	0	0	0.776145176973932	0	0
peak_101481	0	0	0	0	0	0	0	0.659955311222994
peak_101482	0	1.17917497231001	0	0	0.921147873931724	0.776145176973932	0	0
peak_101483	0	0	0	0	0	0	0	0.659955311222994
peak_101484	0	0	0	0	0	0	0	0.659955311222994
peak_101485	0	0	0	0	1.84229574786345	0	0	0
peak_101486	0	0	0	0	0	0	0	0.659955311222994
peak_101487	0	0	0	0	2.76344362179517	0	0	0
peak_101488	0	0	0	0	2.76344362179517	0	0	0
peak_101489	0	0	0	0	1.84229574786345	0	0	0
peak_10149	0.919198308727221	1.17917497231001	0	0	0	0	0	0.659955311222994
peak_101490	0	0	0	0	1.84229574786345	0	0	0
peak_101491	0	0	0	1.4580111421633	1.84229574786345	0	0	0
peak_101492	0	0	0	0	1.84229574786345	0	0	0
peak_101493	0	0	0	0	0	0.776145176973932	0	0
peak_101494	0	0	0	0	0	0	1.43518888788449	0
peak_101495	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101496	0	0	0	0	0	0	0.717594443942245	0
peak_101497	0	0	0	0	0	0	0	0.659955311222994
peak_101498	0	0	0	0	0	0	0	0.659955311222994
peak_101499	0	0	0	0	0	0	0	1.31991062244599
peak_1015	0	0	0	0	0	0	0	0.659955311222994
peak_10150	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101500	0	0	0	0	0	0	0.717594443942245	0
peak_101501	0	0	0	0	0	0	0	0.659955311222994
peak_101502	0	0	0	0	0	0	0.717594443942245	0
peak_101503	0	0	0	0	0	0.776145176973932	0	0
peak_101504	0	0	0	0	0	0	0.717594443942245	0
peak_101505	0	0	0	0	0	0	0	1.31991062244599
peak_101506	0	0	0	0	0	0	0	0.659955311222994
peak_101507	0	0	0	0	0	0	0	0.659955311222994
peak_101508	0	0	0	0	0	0	0.717594443942245	0
peak_101509	0	0	0	0	0	0	0	0.659955311222994
peak_10151	0	0	0	0	0	0.776145176973932	0	0
peak_101510	0	0	0	2.91602228432661	0	0	0.717594443942245	0
peak_101511	0	0	0	0	0	0	0	0.659955311222994
peak_101512	0	0	0	0	0	0	0.717594443942245	0
peak_101513	0	0	0	0	0	0	0	0.659955311222994
peak_101514	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101515	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101516	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101517	0	0	0	0	0	0.776145176973932	0	0
peak_101518	0	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101519	0	0	0	0	0	0	0	0.659955311222994
peak_10152	0	0	0	0	0	1.55229035394786	0	0
peak_101520	0	0	0	0	0	0	0.717594443942245	0
peak_101521	0	0	0	0	0	0.776145176973932	0	0
peak_101522	0	0	0	2.91602228432661	0	0.776145176973932	0	0
peak_101523	0	0	0	0	1.84229574786345	0	0	0
peak_101524	0	0	0	0	0	0	0	0.659955311222994
peak_101525	0	0	0	0	0	0.776145176973932	0	0
peak_101526	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101527	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101528	0	0	0	0	0	0	0.717594443942245	0
peak_101529	0	0	0	0	0	1.55229035394786	0	0
peak_10153	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101530	0	0	0	1.4580111421633	0	0.776145176973932	0.717594443942245	0
peak_101531	0	0	1.49556127951153	0	0	0	0	0.659955311222994
peak_101532	0	0	0	0	0	0	0.717594443942245	0
peak_101533	0	0	0	0	0	0	0.717594443942245	0
peak_101534	0	0	0	0	0	0	0.717594443942245	0
peak_101535	0	0	0	0	0	0	1.43518888788449	0
peak_101536	0	0	0	0	0	0.776145176973932	0	0
peak_101537	0	0	0	0	0	0.776145176973932	0	0
peak_101538	0	0	0	0	0	0.776145176973932	0	0
peak_101539	0	0	0	0	0	0.776145176973932	0	0
peak_10154	0	0	0	0	0	0	0	0.659955311222994
peak_101540	0	0	0	0	0	0.776145176973932	0	0
peak_101541	0.919198308727221	0	0	0	0	0	0	0.659955311222994
peak_101542	0	0	0	0	0	1.55229035394786	0	0.659955311222994
peak_101543	0	0	0	0	0	0	0	1.31991062244599
peak_101544	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101545	0	0	0	0	0	0.776145176973932	0	0
peak_101546	0	0	0	0	0	0.776145176973932	0	0
peak_101547	0	0	0	0	0	0	0	0
peak_101548	0	0	0	0	0	0	0	0
peak_101549	0	0	0	0	0	0	0.717594443942245	0
peak_10155	0	0	0	1.4580111421633	0.921147873931724	0	0	2.63982124489198
peak_101550	0	0	0	2.91602228432661	0	0	0.717594443942245	0
peak_101551	0	0	0	0	0	0	0	1.31991062244599
peak_101552	0	0	0	0	0	0	0.717594443942245	0
peak_101553	0	0	0	0	0	0.776145176973932	0	0
peak_101554	0	0	0	0	0	0.776145176973932	0	0
peak_101555	0	0	0	0	0	0	0.717594443942245	0
peak_101556	0	0	0	0	0	0	0.717594443942245	0
peak_101557	0	0	0	0	0	0.776145176973932	0	0
peak_101558	0	0	0	0	0	0.776145176973932	0	0
peak_101559	0	0	0	0	0	0.776145176973932	0	0
peak_10156	0	0	0	0	0	0	0	0.659955311222994
peak_101560	0	0	0	1.4580111421633	0	2.3284355309218	0	0
peak_101561	0	0	0	0	0	0	0.717594443942245	0
peak_101562	0	0	0	0	0	0	0.717594443942245	0
peak_101563	0	0	0	0	0	0.776145176973932	0	0
peak_101564	0	0	0	0	0	0	0.717594443942245	0
peak_101565	0	0	0	0	0	0	0.717594443942245	0
peak_101566	0	0	0	0	0	0	0.717594443942245	0
peak_101567	0	0	0	0	0	0	0.717594443942245	0
peak_101568	0	0	0	0	0	0.776145176973932	0	0
peak_101569	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_10157	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101570	0	0	0	0	0	0.776145176973932	0	0
peak_101571	0	0	0	0	0	0.776145176973932	0	0
peak_101572	0	0	0	0	0	0	0.717594443942245	0
peak_101573	0	0	0	0	0.921147873931724	0	2.15278333182673	0
peak_101574	0	0	0	0	0	0	0.717594443942245	0
peak_101575	0	0	0	2.91602228432661	0	0.776145176973932	0	1.31991062244599
peak_101576	0	0	0	0	0	0	0	0.659955311222994
peak_101577	0	0	0	0	0	0	0.717594443942245	0
peak_101578	0	0	0	0	0	0	0.717594443942245	0
peak_101579	0	0	0	0	0	0	0.717594443942245	0
peak_10158	0	0	0	0	1.84229574786345	0	0	0.659955311222994
peak_101580	0.919198308727221	0	0	0	0.921147873931724	0	2.15278333182673	0
peak_101581	0	0	0	0	0	0	0.717594443942245	0
peak_101582	0	0	0	0	0	0	0	0.659955311222994
peak_101583	0	0	0	0	0	0	0.717594443942245	0
peak_101584	0	0	0	0	0	0	0.717594443942245	0
peak_101585	0.919198308727221	0	0	0	0	0.776145176973932	0	0
peak_101586	0	0	0	0	0	0	1.43518888788449	0
peak_101587	0	0	0	0	0	0	0	0.659955311222994
peak_101588	0	0	0	0	0	0	0	0.659955311222994
peak_101589	0	0	0	0	0	0	0.717594443942245	0
peak_10159	0	0	0	0	0	0	0	0.659955311222994
peak_101590	0	0	0	0	0	0.776145176973932	0	0
peak_101591	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101592	0	0	0	0	0	0.776145176973932	0	0
peak_101593	0	0	0	0	0	0	0.717594443942245	0
peak_101594	0	0	0	0	0	0	0.717594443942245	0
peak_101595	0	0	0	0	0	0	0.717594443942245	0
peak_101596	0	0	0	0	0	0	2.15278333182673	0
peak_101597	0	0	0	0	0	0.776145176973932	0	0
peak_101598	0	0	0	0	0	0.776145176973932	0	0
peak_101599	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_1016	0	0	0	0	0	0	0.717594443942245	0
peak_10160	0	0	0	0	0	0	0	0.659955311222994
peak_101600	0	0	0	0	0	0	0	1.31991062244599
peak_101601	0	0	0	0	0	0	0.717594443942245	0
peak_101602	0	0	0	0	2.76344362179517	0	0	0
peak_101603	0	0	0	0	0	0	0	0.659955311222994
peak_101604	0	0	0	0	2.76344362179517	0	0	0
peak_101605	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101606	0	0	0	0	0	0	0.717594443942245	0
peak_101607	0	0	0	0	0	0.776145176973932	0	0
peak_101608	0	0	0	0	0	0	0	0.659955311222994
peak_101609	0	0	0	0	0	0	0.717594443942245	0
peak_10161	0	0	0	0	0	0	0	1.31991062244599
peak_101610	0	0	0	0	0	0	0.717594443942245	0
peak_101611	0	0	0	0	0	0	0	0.659955311222994
peak_101612	0	0	0	0	0	0	0	0.659955311222994
peak_101613	0	0	0	0	0	0	0	0.659955311222994
peak_101614	0	0	0	0	0	0	0	0.659955311222994
peak_101615	0	0	1.49556127951153	0	0	0	0	0.659955311222994
peak_101616	0	1.17917497231001	0	0	0	0	0	0
peak_101617	0	0	0	1.4580111421633	0	0	0	0
peak_101618	0	0	1.49556127951153	0	0	0	0	0.659955311222994
peak_101619	0	0	0	0	0	0	0.717594443942245	0
peak_10162	0	0	0	0	0	0	0	0.659955311222994
peak_101620	0	0	0	0	0	0	0.717594443942245	0
peak_101621	0	0	0	0	0	0	0.717594443942245	0
peak_101622	0	0	0	0	0	0	0.717594443942245	0
peak_101623	4.59599154363611	2.35834994462003	7.47780639755764	4.37403342648991	5.52688724359035	8.53759694671325	2.87037777576898	3.95973186733797
peak_101624	0	0	1.49556127951153	0	0	0	0	0.659955311222994
peak_101625	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101626	0	0	0	1.4580111421633	1.84229574786345	0.776145176973932	0	0
peak_101627	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101628	0	0	0	0	0	0	0.717594443942245	0
peak_101629	0	0	0	2.91602228432661	0	0	1.43518888788449	0
peak_10163	0	0	0	1.4580111421633	0	2.3284355309218	0	0.659955311222994
peak_101630	0	0	0	1.4580111421633	0	0	1.43518888788449	0
peak_101631	0	0	0	0	0	0	0.717594443942245	0
peak_101632	0	0	0	0	0	0.776145176973932	0	0
peak_101633	0	0	0	1.4580111421633	0.921147873931724	0.776145176973932	0	0
peak_101634	0	0	0	0	0	0	0	0.659955311222994
peak_101635	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101636	0	0	0	0	0	0	0.717594443942245	0
peak_101637	0	0	0	0	0	0.776145176973932	0	0
peak_101638	0	0	0	0	0	0.776145176973932	0	0
peak_101639	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_10164	0	0	0	0	0	0	0	0.659955311222994
peak_101640	0	0	0	0	0	0	0	0.659955311222994
peak_101641	0	0	0	0	0	0.776145176973932	0	1.31991062244599
peak_101642	0	0	0	1.4580111421633	0.921147873931724	0.776145176973932	0	0
peak_101643	0	0	0	0	0	0.776145176973932	0	0
peak_101644	0	0	0	0	0	0	0	0.659955311222994
peak_101645	0	0	0	0	0	0.776145176973932	0	0
peak_101646	0	0	0	0	0	0	0.717594443942245	0
peak_101647	0	0	0	0	0	0	0.717594443942245	0
peak_101648	0	0	0	0	0	0	0	0.659955311222994
peak_101649	0	0	0	0	0	0	0	0.659955311222994
peak_10165	0	0	0	0	0	0	0	0.659955311222994
peak_101650	0	0	0	0	0	0	0	0.659955311222994
peak_101651	0	0	0	0	0	0	0.717594443942245	0
peak_101652	0	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101653	0	0	0	0	0	0	0.717594443942245	0
peak_101654	0	0	0	0	0	0.776145176973932	0	0
peak_101655	0	0	0	0	0	0	0.717594443942245	0
peak_101656	0	0	0	0	0	0	0.717594443942245	0
peak_101657	0	0	0	0	0	0	0.717594443942245	0
peak_101658	0	0	0	0	0	0	0	0.659955311222994
peak_101659	0	0	0	0	0	0.776145176973932	0	0
peak_10166	0	0	2.99112255902305	0	0	0	0	0
peak_101660	0	0	0	0	0	0.776145176973932	0	0
peak_101661	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101662	0.919198308727221	0	0	0	0	0	2.87037777576898	0
peak_101663	0.919198308727221	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101664	0	0	0	0	0	0.776145176973932	0	0
peak_101665	0	0	0	0	0	1.55229035394786	0	0
peak_101666	0	0	0	0	0	0.776145176973932	2.15278333182673	0
peak_101667	0	0	0	0	0	0	0	0.659955311222994
peak_101668	0	0	0	0	0	0	0	0.659955311222994
peak_101669	0	0	0	0	0	0	0	0
peak_10167	0	0	0	0	0	0	0	0
peak_101670	0	0	0	0	0	0	0	0
peak_101671	0	0	0	0	0	0	0.717594443942245	0
peak_101672	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101673	0	0	0	0	0	0	0.717594443942245	0
peak_101674	0	0	0	0	0	0	0	1.31991062244599
peak_101675	0	0	0	2.91602228432661	0.921147873931724	0	0	0.659955311222994
peak_101676	0	0	0	0	0	0	0	0.659955311222994
peak_101677	0	0	0	0	0	0	0.717594443942245	0
peak_101678	0	0	0	0	0.921147873931724	0	2.15278333182673	0
peak_101679	0	0	0	0	0	0	0	0.659955311222994
peak_10168	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101680	0	0	0	0	0	0	0	0.659955311222994
peak_101681	0	0	0	0	0	0.776145176973932	0	0
peak_101682	0	0	0	0	0	0	0	0.659955311222994
peak_101683	0	0	0	0	0	0	0.717594443942245	0
peak_101684	0	0	0	0	0	0	0.717594443942245	0
peak_101685	0	0	0	0	0	0	0.717594443942245	0
peak_101686	0	0	0	0	0	0.776145176973932	0	0
peak_101687	0	0	0	0	0	0.776145176973932	0	0
